caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,programa_id,programa_desc,finalidad_id,finalidad_desc,funcion_id,funcion_desc,inciso_id,inciso_desc,principal_id,principal_desc,clasificador_economico_2_digitos_id,clasificador_economico_2_digitos_desc,clasificador_economico_3_digitos_id,clasificador_economico_3_digitos_desc,fuente_financiamiento_id,fuente_financiamiento_desc,credito_vigente,credito_comprometido,credito_devengado,credito_pagado,ultima_actualizacion_fecha,ejercicio_presupuestario
Administración Central,41,Ministerio de Seguridad Nacional,5,Gendarmería Nacional,0,Gendarmería Nacional,375,Gendarmería Nacional Argentina (GNA),50,Servicio de Investigacion de Delitos Complejos y Operaciones Antidrogas,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,4,Bienes de uso,8,Activos intangibles,22,Gastos de capital,221,Inversión real directa,1.1,Tesoro Nacional,10,0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),1,Actividades Centrales,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,1,Gastos en personal,1,Personal permanente,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"125693,700441","117977,79111699","36469,81575025","36021,49688505",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),1,Actividades Centrales,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,1,Gastos en personal,5,Asistencia social al personal,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"413,067227","413,067227","376,41710092","373,79148092",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),1,Actividades Centrales,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,1,"Productos alimenticios, agropecuarios y forestales",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,0,"0,025409","0,025409","0,025409",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),1,Actividades Centrales,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,2,Textiles y vestuario,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,0,"0,05459","0,05459","0,05459",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),1,Actividades Centrales,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"185,69",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),1,Actividades Centrales,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,5,"Productos químicos, combustibles y lubricantes",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,0,"0,23254859","0,23254859","0,23254859",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),1,Actividades Centrales,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,6,Productos de minerales no metálicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,0,"0,229196","0,229196","0,229196",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),1,Actividades Centrales,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,9,Otros bienes de consumo,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,0,"1,16460777","1,16460777","1,16460777",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),1,Actividades Centrales,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,9,Otros bienes de consumo,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"810,349486",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),1,Actividades Centrales,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,1,Servicios básicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"72,679784","16,08837419","16,08837419","16,08837419",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),1,Actividades Centrales,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,3,"Mantenimiento, reparación y limpieza",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"39,528","0,2898","0,2898","0,2898",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),1,Actividades Centrales,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,3,"Mantenimiento, reparación y limpieza",21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"78,816532",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),1,Actividades Centrales,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,5,Servicios comerciales y financieros,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"50,068595",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),1,Actividades Centrales,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,7,Pasajes y viáticos,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"228,312791",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),1,Actividades Centrales,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,9,Otros servicios,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,0,0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),1,Actividades Centrales,2,SERVICIOS DE DEFENSA Y SEGURIDAD,4,Inteligencia,1,Gastos en personal,1,Personal permanente,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"12962,935442","11768,11549689","4047,40427475","3990,7869236",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),1,Actividades Centrales,2,SERVICIOS DE DEFENSA Y SEGURIDAD,4,Inteligencia,1,Gastos en personal,5,Asistencia social al personal,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"40,039317","40,039317","38,22082374","37,93762974",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),1,Actividades Centrales,2,SERVICIOS DE DEFENSA Y SEGURIDAD,4,Inteligencia,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,31",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),1,Actividades Centrales,2,SERVICIOS DE DEFENSA Y SEGURIDAD,4,Inteligencia,3,Servicios no personales,3,"Mantenimiento, reparación y limpieza",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,488",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,1,Gastos en personal,1,Personal permanente,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"375766,793347","351802,64594983","137763,89549057","136416,99014394",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,1,Gastos en personal,3,Servicios extraordinarios,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,11484,"10335,6","3819,8316657","3819,8316657",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,1,Gastos en personal,5,Asistencia social al personal,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"65679,116717","61078,81146562","18378,35170891","12832,48961711",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,1,Gastos en personal,6,Beneficios y compensaciones,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"6496,859438","6088,89717455","6088,89717455","6088,89717455",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,1,"Productos alimenticios, agropecuarios y forestales",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,1300,"9,69705685","9,69705685","9,69705685",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,1,"Productos alimenticios, agropecuarios y forestales",21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,0,"4,11907669","4,11907669","4,11907669",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,2,Textiles y vestuario,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,700,"758,91486789","758,91486789","423,79236789",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,2,Textiles y vestuario,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"1284,742784","253,749891","253,749891","253,749891",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,0,"53,866458","53,866458","53,866458",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,0,"7,69512083","7,69512083","7,69512083",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,4,Productos de cuero y caucho,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,200,"11,1746165","11,1746165","11,1746165",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,4,Productos de cuero y caucho,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,0,"144,71215124","9,99574124","9,99574124",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,5,"Productos químicos, combustibles y lubricantes",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"2404,34168","95,64827632","95,64827632","95,64827632",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,5,"Productos químicos, combustibles y lubricantes",21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"4373,327519","18,22392358","18,22392358","18,22392358",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,6,Productos de minerales no metálicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"46,5","18,15300458","18,15300458","18,15300458",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,6,Productos de minerales no metálicos,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,0,"1,41656739","1,41656739","1,41656739",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,7,Productos metálicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,62,"51,82561065","51,82561065","51,82561065",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,7,Productos metálicos,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"307,762114","9,48595341","9,48595341","9,48595341",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,8,Minerales,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,0,"3,06613845","3,06613845","3,06613845",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,8,Minerales,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,0,"0,19520203","0,19520203","0,19520203",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,9,Otros bienes de consumo,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"1026,46832","415,50135658","397,39242458","376,69504958",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,2,Bienes de consumo,9,Otros bienes de consumo,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"2349,169111","1161,61986237","1091,43978687","213,92212067",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,1,Servicios básicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"4691,044856","1290,09747968","1290,09747968","774,41825252",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,1,Servicios básicos,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"2202,900968","735,54433498","735,54433498","734,01666029",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,2,Alquileres y derechos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"92,8","92,79424062","92,79424062","92,79424062",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,2,Alquileres y derechos,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"200,548756","1,90275607","1,90275607","1,90275607",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,3,"Mantenimiento, reparación y limpieza",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"4638,992429","3290,45126957","1793,31801355","1781,70610122",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,3,"Mantenimiento, reparación y limpieza",21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"3326,250016","2016,20933899","620,84181379","620,84181379",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,4,Servicios técnicos y profesionales,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"122,395569","122,29086281","122,29086281","122,29086281",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,4,Servicios técnicos y profesionales,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"100,137189","3,8","3,8","3,8",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,5,Servicios comerciales y financieros,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"115,92","33,71049378","33,71049378","30,11674378",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,5,Servicios comerciales y financieros,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"50,068595","1,35115315","1,35115315","1,35115315",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,7,Pasajes y viáticos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"97,6","17,74708698","17,74708698","17,74708698",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,7,Pasajes y viáticos,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"72,098776","4,4233222","4,4233222","4,4233222",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,8,"Impuestos, derechos, tasas y juicios",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"147,354064","9,66333547","9,66333547","9,66333547",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,41,Ministerio de Seguridad Nacional,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),31,Policia de Seguridad de la Navegacion,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,3,Servicios no personales,8,"Impuestos, derechos, tasas y juicios",21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"200,274378",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
